"","subject","activityinfo","tBodyAcc.mean...X","tBodyAcc.mean...Y","tBodyAcc.mean...Z","tBodyAcc.std...X","tBodyAcc.std...Y","tBodyAcc.std...Z","tGravityAcc.mean...X","tGravityAcc.mean...Y","tGravityAcc.mean...Z","tGravityAcc.std...X","tGravityAcc.std...Y","tGravityAcc.std...Z","tBodyAccJerk.mean...X","tBodyAccJerk.mean...Y","tBodyAccJerk.mean...Z","tBodyAccJerk.std...X","tBodyAccJerk.std...Y","tBodyAccJerk.std...Z","tBodyGyro.mean...X","tBodyGyro.mean...Y","tBodyGyro.mean...Z","tBodyGyro.std...X","tBodyGyro.std...Y","tBodyGyro.std...Z","tBodyGyroJerk.mean...X","tBodyGyroJerk.mean...Y","tBodyGyroJerk.mean...Z","tBodyGyroJerk.std...X","tBodyGyroJerk.std...Y","tBodyGyroJerk.std...Z","tBodyAccMag.mean..","tBodyAccMag.std..","tGravityAccMag.mean..","tGravityAccMag.std..","tBodyAccJerkMag.mean..","tBodyAccJerkMag.std..","tBodyGyroMag.mean..","tBodyGyroMag.std..","tBodyGyroJerkMag.mean..","tBodyGyroJerkMag.std..","fBodyAcc.mean...X","fBodyAcc.mean...Y","fBodyAcc.mean...Z","fBodyAcc.std...X","fBodyAcc.std...Y","fBodyAcc.std...Z","fBodyAcc.meanFreq...X","fBodyAcc.meanFreq...Y","fBodyAcc.meanFreq...Z","fBodyAccJerk.mean...X","fBodyAccJerk.mean...Y","fBodyAccJerk.mean...Z","fBodyAccJerk.std...X","fBodyAccJerk.std...Y","fBodyAccJerk.std...Z","fBodyAccJerk.meanFreq...X","fBodyAccJerk.meanFreq...Y","fBodyAccJerk.meanFreq...Z","fBodyGyro.mean...X","fBodyGyro.mean...Y","fBodyGyro.mean...Z","fBodyGyro.std...X","fBodyGyro.std...Y","fBodyGyro.std...Z","fBodyGyro.meanFreq...X","fBodyGyro.meanFreq...Y","fBodyGyro.meanFreq...Z","fBodyAccMag.mean..","fBodyAccMag.std..","fBodyAccMag.meanFreq..","fBodyBodyAccJerkMag.mean..","fBodyBodyAccJerkMag.std..","fBodyBodyAccJerkMag.meanFreq..","fBodyBodyGyroMag.mean..","fBodyBodyGyroMag.std..","fBodyBodyGyroMag.meanFreq..","fBodyBodyGyroJerkMag.mean..","fBodyBodyGyroJerkMag.std..","fBodyBodyGyroJerkMag.meanFreq.."
"90",15,6,0.271855671514474,-0.0192706595921053,-0.105196675421053,-0.970012176973684,-0.983239408684211,-0.984432537631579,-0.579243542368421,0.782602895513158,0.604175230263158,-0.944834658947368,-0.987714527763158,-0.983774263684211,0.086593897881579,0.0120705092328947,-0.00664938489057895,-0.989655048289474,-0.987340603026316,-0.989377392894737,-0.0170714450447368,-0.090730043131579,0.152557435407895,-0.990578023157895,-0.980032718421053,-0.969389161315789,-0.100422286486842,-0.0396047412631579,-0.0712229106578947,-0.993116415,-0.989613340657895,-0.993844931052632,-0.976937473684211,-0.964740870921053,-0.976937473684211,-0.964740870921053,-0.990172290921053,-0.989606308421053,-0.952122307105263,-0.966554389210526,-0.992436689868421,-0.990691104868421,-0.973720568552632,-0.983704384342105,-0.985038833289474,-0.968563964736842,-0.983303322105263,-0.984674957894737,-0.196647020803947,0.274319436368421,0.367498255855263,-0.989598338947368,-0.987303271578947,-0.987630941184211,-0.990671419473684,-0.988344441052632,-0.989680345789474,0.143822381894737,0.126809369223684,0.150845383010789,-0.988815288157895,-0.983820649868421,-0.970260241842105,-0.991152808684211,-0.978152023421053,-0.971867628815789,0.153719575706579,-0.0671822900118421,0.207116117260395,-0.969648475,-0.966907351578947,0.282057604078947,-0.989580254473684,-0.988493012631579,0.357618039456579,-0.975033781710526,-0.9669641475,0.11360994087,-0.991073194605263,-0.990494814868421,0.2501714623
"91",16,1,0.273477378043478,-0.015518049449237,-0.113965186652174,-0.367130445869565,-0.231296761521739,-0.329020541304348,0.887851016956522,-0.147610182608696,-0.0585301922043478,-0.981518080217391,-0.974262746956522,-0.955959549565217,0.0717671460217391,-0.00678978501304348,-0.0127725583058696,-0.339129088043478,-0.150028095877174,-0.41751149326087,-0.107867826108261,-0.0256232305608696,0.127607778417391,-0.619115317391304,-0.577771422173913,-0.287298592608696,-0.0756166663477609,-0.0450057615782609,-0.0670512702695652,-0.554624315652174,-0.669763077391304,-0.450825581521739,-0.268773702173913,-0.42659574826087,-0.268773702173913,-0.42659574826087,-0.26210743673913,-0.288027859130435,-0.423982743043478,-0.523497635652174,-0.593591338478261,-0.649879770869565,-0.33028302173913,-0.182024035956522,-0.339382580652174,-0.382697564130435,-0.308190627826087,-0.377440745869565,-0.299214455978261,0.165433255256522,0.275731998391304,-0.365675648043478,-0.236258933434783,-0.402622493913043,-0.370573405217391,-0.113204928597826,-0.430801529130435,-0.240225730147826,-0.215931205152174,-0.1794289205,-0.523391744347826,-0.580021035434783,-0.349962778043478,-0.650342577173913,-0.580109929782609,-0.333296808695652,-0.0626405299202174,-0.00524532304565217,-0.102527927813043,-0.354739735652174,-0.560769614782609,0.22718303226087,-0.291257139565217,-0.289076971413043,0.00215901374782609,-0.563090966304348,-0.579324127608696,0.128272536032609,-0.657177724347826,-0.664591021956522,0.0797473152282609
"92",16,2,0.278554630769231,-0.0259429865596154,-0.119206249326923,-0.175944644153846,-0.0764258406653846,-0.347757854423077,0.939589758846154,-0.228212639,-0.0647976212051923,-0.963029562307692,-0.946906985769231,-0.930529280769231,0.0728426528403846,-0.026034422325,0.00333638034038462,-0.343940661769231,-0.387905704692308,-0.643616584615385,-0.0146885998884615,-0.0493685287326923,0.0894535836807692,-0.517237242307692,-0.590611469615385,-0.274524041576923,-0.110266476375,-0.0457862316098077,-0.0324719440173077,-0.564596860615385,-0.721780943076923,-0.597053001923077,-0.122158160942308,-0.234187592442308,-0.122158160942308,-0.234187592442308,-0.411816227519231,-0.375750532096154,-0.302761620086538,-0.468136109015385,-0.658576468653846,-0.695447626153846,-0.282573733576923,-0.200826316596154,-0.455082076730769,-0.138886337038462,-0.0753261239346154,-0.343207124230769,-0.450702902115385,-0.180307889923077,-0.19489295825,-0.369347197519231,-0.405761426153846,-0.610321389423077,-0.377194660826923,-0.411196159038462,-0.675747625192308,-0.292402763173077,-0.416081958846154,-0.403130343596154,-0.442774903461538,-0.605937504423077,-0.382602497307692,-0.545224162480769,-0.584759381346154,-0.312193044192308,-0.182272445773077,-0.120985002771154,-0.290318434269231,-0.250312988028846,-0.34514083595,-0.0218968882709615,-0.354457098596154,-0.408893406711538,0.0447682243730769,-0.550850013461539,-0.509738741769231,-0.104909574740962,-0.696049876153846,-0.716055718653846,0.0625561361307692
"93",16,3,0.2886470075,-0.0131758321886364,-0.113540294454545,0.176790412477273,-0.0240049357681818,-0.301377111590909,0.956985791363636,-0.120986410068182,0.0677979289454545,-0.9558862975,-0.934607084090909,-0.921000766590909,0.0938207287954545,0.00899586451363636,-0.0114009128704545,-0.0801289199522727,-0.100688414768182,-0.406605465227273,-0.0994763112279545,-0.0602260013577273,0.0859691965818182,-0.344698259113636,-0.524704300681818,-0.283482707727273,-0.0840512491659091,-0.0377881652352273,-0.0547854814181818,-0.342945930563636,-0.572458713863636,-0.341956729545455,0.125198601609091,0.105629055704545,0.125198601609091,0.105629055704545,-0.138912998465909,-0.0812334564454545,-0.203587398997727,-0.3160688535,-0.468679701363636,-0.526702720909091,0.0489664078295455,-0.0130459637840909,-0.287829567840909,0.219997367636364,-0.0932748184340909,-0.367718088863636,-0.453021694772727,0.00454726239090909,0.143517553045455,-0.126915322765909,-0.162050935068182,-0.365383083636364,-0.115354871386364,-0.0959759260295455,-0.44637349,-0.393910190227273,-0.408918808545455,-0.258262712954545,-0.206742798181818,-0.4816421875,-0.180117856977273,-0.392685462136364,-0.557792292954545,-0.387368580681818,-0.162453631545455,0.103366081365682,-0.0209120442568182,0.0780076982886364,-0.0534637584772727,-0.0332184918409091,-0.0749522838181818,-0.0991998809704545,-0.00898313943636364,-0.379944520681818,-0.392384092045455,-0.0301821772909091,-0.52496574,-0.563345957045455,0.057154824225
"94",16,4,0.273976483142857,-0.0155536496142857,-0.10591641476,-0.988616972571429,-0.971597762571429,-0.965980111571429,0.839927920142857,0.205039334985714,0.272004741891429,-0.982476292714286,-0.982382905285714,-0.967395360857143,0.0779840071285714,0.004911832122,-0.00589394686814286,-0.990616792571429,-0.984973199,-0.988972080857143,-0.0373438385428571,-0.0798184187214286,0.08328041213,-0.988379015,-0.982089518142857,-0.975771776857143,-0.0951632281,-0.0396347616,-0.0502647011285714,-0.993613869428571,-0.992160200714286,-0.991682077428571,-0.979569796142857,-0.969558826857143,-0.979569796142857,-0.969558826857143,-0.989432567142857,-0.989222521428571,-0.963499591142857,-0.970702460714286,-0.993976136428571,-0.992044232571429,-0.988702441857143,-0.973995030428571,-0.974754837,-0.988706993714286,-0.971327383142857,-0.963350480142857,-0.0507017686971429,0.154004786684571,0.12603721466,-0.990788886571429,-0.985167732285714,-0.987139873714286,-0.991267140285714,-0.985896359142857,-0.989370151571429,0.200470912804286,-0.0105685252485714,0.0388079129542857,-0.987110613,-0.984091616571429,-0.976821309142857,-0.988867691714286,-0.981097433,-0.977683348428571,0.0195077877338571,-0.152962579867143,0.03294522466,-0.974800855714286,-0.970912897857143,0.211245078608571,-0.988798906285714,-0.988549453714286,0.359232413852857,-0.979440078571429,-0.970440237714286,-0.0262147541997143,-0.992323033428571,-0.991899778428571,0.221685815477143
"95",16,5,0.28043052275,-0.01630298855125,-0.107417026675,-0.971670883625,-0.933524863275,-0.94607687275,0.964632888625,-0.1901829325,-0.00723819955332625,-0.99307997375,-0.979199163375,-0.967508646375,0.073884545575,0.0134839908099875,0.00117672729825,-0.970621913875,-0.960628995625,-0.979229893625,-0.0353747828925,-0.0627752167125,0.07497975178625,-0.96241738625,-0.9725561225,-0.96367107725,-0.100175218525,-0.04288936156975,-0.05541523651,-0.972714675,-0.98428031575,-0.978694966625,-0.951434655,-0.947645447225,-0.951434655,-0.947645447225,-0.970786624,-0.96740531025,-0.952702329375,-0.95658181825,-0.981444367,-0.9816395075,-0.971713571125,-0.941790184,-0.96082076025,-0.9719162431375,-0.9330860962,-0.942318195125,0.126886786175,0.05258731601125,0.07758519067625,-0.970648194125,-0.96099158,-0.9759944045,-0.973315184375,-0.963104448375,-0.981101743125,0.28234653923,-0.04650702079625,0.040337500535,-0.959619420375,-0.97440170625,-0.96447077925,-0.963726439125,-0.971625328375,-0.96680646,-0.23901148250125,-0.1387628670415,0.04799334452625,-0.9539818442,-0.952019291625,0.16924540747875,-0.96580970825,-0.968654292625,0.3186269472125,-0.967028448125,-0.957434392875,-0.1644971240175,-0.98199512325,-0.98225027975,0.20819135055875
"96",16,6,0.27411719027027,-0.0180581749054054,-0.107319048216216,-0.978784566081081,-0.983931598243243,-0.986690325945946,-0.490378360945946,0.554229524418919,0.826905283094595,-0.971284784324324,-0.99366536,-0.988716850675676,0.0765285945108108,0.0128509818905405,-0.000895961262162162,-0.98679821,-0.985513169864865,-0.98978352972973,-0.0196102733781081,-0.0956464207027027,0.118866360148649,-0.989017368918919,-0.984571866891892,-0.97843643554054,-0.10124071727027,-0.0362505173605405,-0.0643225871621622,-0.993653593783784,-0.993234489864865,-0.993468324054054,-0.982199329189189,-0.979270736486486,-0.982199329189189,-0.979270736486486,-0.98857962,-0.988961103243243,-0.967105163243243,-0.972343318378378,-0.99448782554054,-0.993776507972973,-0.980944135405405,-0.983214456216216,-0.98748276,-0.977948873378378,-0.984395243918919,-0.986587851621622,-0.169023307231081,0.249191518283784,0.358896784972973,-0.98701705,-0.985581227027027,-0.988175242162162,-0.98775310972973,-0.986487300405405,-0.989947939459459,0.0974875281321622,0.0703851511837838,0.146159942116216,-0.987250073513513,-0.987084332702703,-0.979351357972973,-0.989549254864865,-0.983323992432432,-0.980117282837838,0.0940491118998649,-0.0203010403378378,0.246925588956757,-0.981691014594595,-0.980627021081081,0.373698159662162,-0.988441779459459,-0.98858878027027,0.415857977635135,-0.980133221756757,-0.972273174324324,0.175477089114459,-0.993827102567568,-0.993861151756757,0.358721114016216
"97",17,1,0.280329256153846,-0.0149058910641026,-0.106032253574359,-0.377756074871795,-0.176983178666667,-0.354223981282051,0.906483985384615,-0.205828582307692,-0.122420166307692,-0.977027083076923,-0.971002022051282,-0.947785623076923,0.0786298775974359,0.0214681241205128,-0.00213267655641026,-0.381111162051282,-0.218876790730769,-0.562894226153846,-0.0774402570487179,-0.0305111744333333,0.108042346025641,-0.58695111974359,-0.520490457948718,-0.333454292051282,-0.100902594012821,-0.0478732763435897,-0.0537473378717949,-0.460959790769231,-0.655450248717949,-0.501370798205128,-0.262403083846154,-0.449784083333333,-0.262403083846154,-0.449784083333333,-0.333121378205128,-0.402491034358974,-0.39588294225641,-0.500131439230769,-0.581775673589744,-0.610187587179487,-0.348388810769231,-0.177812340128205,-0.409484127179487,-0.390265641282051,-0.229250053846154,-0.375007711538462,-0.350284675358974,-0.00652412369487179,0.000290889592307693,-0.408765693076923,-0.299846292333333,-0.53424090974359,-0.40771148025641,-0.183325407051282,-0.589507296153846,-0.325103692564103,-0.408292565461538,-0.318731431610256,-0.46542377,-0.537338228717949,-0.345837362051282,-0.626209539230769,-0.514319313333333,-0.391017554102564,-0.0228883718025641,-0.129151044694872,-0.122838251717949,-0.406250345384615,-0.562802481282051,0.142530531276923,-0.384380323846154,-0.43063614025641,0.0763734978794872,-0.536829698205128,-0.561217121025641,0.0611720933825641,-0.621828203333333,-0.623129858461538,-0.0480574956923077
"98",17,2,0.261208774444444,-0.0215528741777778,-0.121940708964815,-0.284482576907407,-0.127765650698148,-0.245290558666667,0.83821944037037,-0.284724722037037,-0.3290186505,-0.948421864814815,-0.937533528518519,-0.915598053703704,0.0596753310277778,0.0380881319324074,-0.00313539070555556,-0.401465691222222,-0.383849841759259,-0.638208291481482,-0.0838922338833333,-0.00528668815814815,0.113511751698148,-0.565848845740741,-0.520573662777778,-0.204896942518519,-0.0850160595888889,-0.0537367451944444,-0.0682214356314815,-0.603821055925926,-0.684271822592593,-0.634959939259259,-0.186580090111111,-0.278539903890741,-0.186580090111111,-0.278539903890741,-0.446564708092593,-0.389030751148148,-0.290238327911111,-0.507248860925926,-0.654693498518519,-0.67766703037037,-0.367343788074074,-0.231738294740741,-0.419090857962963,-0.255404646425926,-0.133625539592593,-0.217931511481481,-0.419511700925926,-0.13998948115,-0.206831811537037,-0.430730367925926,-0.408001085944444,-0.602260776481481,-0.424782458592593,-0.400343186,-0.673599367777778,-0.315682882838889,-0.381898502462963,-0.35548337462963,-0.487279653888889,-0.544693306481482,-0.368914435740741,-0.593278163888889,-0.511896011666667,-0.232560415018519,-0.138754637272407,-0.162279733850926,-0.351430927898148,-0.286780324814815,-0.386707577851852,0.000891865218518519,-0.379610413296296,-0.406569976111111,0.150366497694444,-0.57568474962963,-0.547956328592593,-0.0351122520888889,-0.672827560925926,-0.707469396851852,0.13777776477037
"99",17,3,0.299918073043478,-0.0181546226413043,-0.110356086354348,0.0481577488782609,-0.0339307686065217,-0.27190948623913,0.917709714565217,-0.21299593826087,-0.183003433869565,-0.951022582173913,-0.948477742608696,-0.928394140434783,0.112222865636957,-0.000938736054347827,0.00978086915217391,-0.0739605530326087,-0.125017969043478,-0.434885106956522,-0.168650984806522,0.010509176902413,0.171762338304348,-0.3523927895,-0.354011986086956,-0.302439096847826,-0.027705085423913,-0.0618781438115217,-0.08471045727,-0.365895572108696,-0.41339606673913,-0.346459330869565,0.0186670681934783,0.0770086851521739,0.0186670681934783,0.0770086851521739,-0.152911130728261,-0.0883524086826087,-0.149393631415217,-0.292353666413044,-0.395875156521739,-0.408303668176087,0.0323590767065217,-0.0102555192217391,-0.273709627717391,0.0529871690434783,-0.109110761371304,-0.332232051130435,-0.365842755869565,0.00617514963956522,0.136169455626087,-0.0882866645847826,-0.163328491326087,-0.368069644282609,-0.144694673173913,-0.14347502613913,-0.502060672826087,-0.312774735847826,-0.364731418913044,-0.157207072940217,-0.210216920586957,-0.286016495823913,-0.193298126652174,-0.400989890717391,-0.407740179565217,-0.40764738173913,-0.125806320152174,0.0874737129847826,-0.00959922266945652,0.131860389847826,-0.123742777406522,0.0426566750726087,-0.045335727373913,-0.153901341065217,0.104353908063043,-0.301440015378261,-0.413916974782609,0.177109897071957,-0.414470186195652,-0.443398922673913,0.0582452234595652
"100",17,4,0.277090020416667,-0.018800514355,-0.11211956525,-0.982234012916667,-0.936988208472222,-0.93564425875,0.90757357875,-0.111815608083333,0.136959496052778,-0.988847396944444,-0.969945767361111,-0.955097220277778,0.07648380325,0.0171577117406944,0.00180172955930555,-0.974511102916667,-0.960076541805556,-0.975933034305556,-0.0336877808638889,-0.0678079632777778,0.0867923518472222,-0.976296612083333,-0.955576259444444,-0.954678693194444,-0.096284032625,-0.0421274015152778,-0.05630289805,-0.979791900138889,-0.979962511666667,-0.968847067916667,-0.954310312222222,-0.945940808333333,-0.954310312222222,-0.945940808333333,-0.972110563888889,-0.967826791805556,-0.952612078472222,-0.9490463725,-0.979906891666667,-0.976910642777778,-0.978407638194444,-0.942654939027778,-0.951647452361111,-0.984108507638889,-0.937588217638889,-0.931891164583333,-0.0118265849791667,-0.0123554027458333,-0.000723847404166667,-0.975012492916667,-0.960652471666667,-0.972371193333333,-0.976295310138889,-0.962333481388889,-0.978133201527778,0.149477219211111,-0.206429206205556,-0.0879344523361111,-0.969418130138889,-0.962167565694444,-0.951362530694444,-0.978535550277778,-0.952601738611111,-0.960109913472222,0.0168665029155556,-0.317372237527778,-0.0550375494972222,-0.952057864444444,-0.950744727222222,0.0307895767759722,-0.966895988333333,-0.968152848055556,0.229754786486111,-0.958535403055556,-0.951685883055556,-0.135900657606944,-0.978256852083333,-0.976602445694444,-0.000726363506944445
"101",17,5,0.277078642911392,-0.0174750949735443,-0.105334264670886,-0.961665037721519,-0.859998447088608,-0.889859804240506,0.944827791392405,-0.248523075822785,-0.0475352001253165,-0.989210450632911,-0.963425853670886,-0.951348982658228,0.0714738581265823,0.00576252253962025,0.000309678439113923,-0.956963027341772,-0.922919513797468,-0.962548044050633,-0.0319907308477215,-0.0698773383924051,0.0938840695063291,-0.879075588607595,-0.932697643544304,-0.909079026075949,-0.098078583235443,-0.0445295744797468,-0.0548809079211392,-0.922105247594937,-0.967798865949367,-0.950775283544304,-0.908455921772152,-0.903787923797468,-0.908455921772152,-0.903787923797468,-0.948609404050633,-0.943288194556962,-0.882011767594937,-0.870263463670886,-0.954124296329114,-0.951267067974684,-0.959908814936709,-0.880829103670886,-0.923241769367089,-0.962902390886076,-0.858236997721519,-0.881591146962025,-0.0101041075050633,-0.139765369536709,-0.12713442013038,-0.958176868481013,-0.924586645189873,-0.957437041392405,-0.959689325949367,-0.926583898607595,-0.966409382531646,0.137903142434177,-0.351469045027848,-0.125229474129114,-0.874786845822785,-0.941110250886076,-0.916350258607595,-0.881983189746835,-0.92872315886076,-0.915388780253165,-0.316833341231646,-0.352267290481013,-0.204309686478481,-0.915909609746835,-0.911817289873418,-0.0860069980272152,-0.942524255063291,-0.943569906202532,0.13906975603038,-0.904104036708861,-0.872219442911392,-0.315020243417722,-0.95397630835443,-0.95115230443038,-0.106608444862025
"102",17,6,0.273964169487179,-0.0169561945564103,-0.107846887397436,-0.971327061410256,-0.945680804102564,-0.95623563525641,-0.458870909102564,0.114530405769231,-0.0307504274102564,-0.971271451666667,-0.969287777307692,-0.978408571153846,0.0767990544102564,0.00613929905705128,0.00571383250735897,-0.980449537179487,-0.97842078525641,-0.973176198717949,-0.0171623636,-0.0970058647179487,0.0924340238333333,-0.956015636025641,-0.961217366153846,-0.963091856282051,-0.103484238833333,-0.035671548574359,-0.0550329543858974,-0.961271827435897,-0.981099510641026,-0.982222844615385,-0.958625343974359,-0.95769634525641,-0.958625343974359,-0.95769634525641,-0.978232105897436,-0.973933088717949,-0.937050382435897,-0.930936285128205,-0.978390677820513,-0.970959156153846,-0.975539642307692,-0.958260179487179,-0.961074821410256,-0.970060731923077,-0.94246663,-0.956494453333333,-0.311295142221795,-0.0689356551294872,0.234048333296154,-0.980330318205128,-0.977980682051282,-0.970612878717949,-0.982431032564103,-0.980704367564103,-0.974292187307692,0.105086463189744,-0.00966467664860256,0.0353620279820513,-0.94806572974359,-0.966798862051282,-0.962520615512821,-0.958804926794872,-0.958787468333333,-0.966726033846154,-0.262955193141026,-0.348335930360256,0.113905791734231,-0.962617678205128,-0.960912796153846,0.0548144757692308,-0.973800532948718,-0.973221720512821,0.260222919188462,-0.945782235128205,-0.933616433076923,-0.182374585585897,-0.972297725641026,-0.971128591282051,0.0198278886884615
"103",18,1,0.270932068441558,-0.0176293854049351,-0.106972839727273,-0.36578843174026,0.0416669331220779,-0.398295387038961,0.902716744675325,-0.169729390649351,0.0198757411558442,-0.980422855324675,-0.96560603987013,-0.962382181298701,0.077994425287013,-0.0044763570064935,0.00162042699103896,-0.397254756363636,-0.0981099658311688,-0.607648563649351,-0.029982912674026,-0.0724530735948052,0.0795042220051234,-0.540975183506494,-0.439411205324675,-0.310115688077922,-0.0993042121519481,-0.0441977631350649,-0.0322448409675325,-0.513614332337662,-0.664913478961039,-0.505606498051948,-0.202252844237662,-0.420029918649351,-0.202252844237662,-0.420029918649351,-0.319715145442597,-0.359986053558442,-0.338619903531948,-0.503099341428571,-0.572304328831169,-0.702583497272727,-0.375053173636364,-0.00591448152285714,-0.494563391116883,-0.363806737820779,-0.000553012048051945,-0.395169507779221,-0.366269680883117,0.0188470198805195,0.0772949091023377,-0.430860021038961,-0.183456280675325,-0.581337861688312,-0.416312142467532,-0.0668903275883117,-0.632796325753247,-0.343958169701299,-0.395711403363636,-0.147836122315584,-0.467034756285714,-0.512018217688312,-0.303463530545455,-0.566345705974026,-0.404740814857143,-0.376881233233766,-0.189314199831169,-0.243367523688312,-0.205204809376623,-0.378627661497403,-0.534979318311688,0.129989251197961,-0.337426740532468,-0.395654331701299,0.12294626527013,-0.558386452987013,-0.551510894935065,-0.0274801258706493,-0.694809511038961,-0.73479892987013,0.095455158812987
"104",18,2,0.26651758780303,-0.0308936138848485,-0.112191986075758,-0.203142157090909,0.0607622530318182,-0.0849441085242424,0.869477616212121,-0.312414453181818,-0.0127198477121212,-0.942589493939394,-0.922579005757576,-0.89290561969697,0.105807527215455,-0.0101732177724242,-0.0201457210590909,-0.349161837242424,-0.29610288639697,-0.648760838530303,0.0340217934495455,-0.101931158543939,-0.0205252202434849,-0.488640904151515,-0.260746871621212,-0.280141297121212,-0.0905699717681818,-0.0450074056575758,-0.0552978892840909,-0.605560021515152,-0.690606871969697,-0.649017326818182,-0.0324291669090909,-0.254965643257576,-0.0324291669090909,-0.254965643257576,-0.371788420183333,-0.396288317560606,-0.117922748939394,-0.313413480166667,-0.648067181515152,-0.709595598484848,-0.284969995772727,-0.0814389611666667,-0.374132984160606,-0.175163899030303,0.0614820497712121,-0.0250239628878788,-0.444066815384848,-0.179531353,-0.36253203,-0.38501704569697,-0.315041456172727,-0.619864515757576,-0.371375059409091,-0.325503745972727,-0.676536998439394,-0.340613796621212,-0.416995220151515,-0.450847297742424,-0.429373620454545,-0.463670276181818,-0.348387702478788,-0.51270256,-0.176428778456061,-0.328841226666667,-0.221102001727273,-0.465313999016667,-0.209186641395455,-0.252011216334848,-0.375709292121212,-0.0113138585606061,-0.35233848030303,-0.465262966515152,0.113070977166667,-0.471550133939394,-0.333926323833333,-0.294496212545455,-0.697310475606061,-0.748202308030303,0.0811080720333333
"105",18,3,0.285284663125,-0.0185662229860937,-0.10894701675,0.0942213360875,0.135730424023437,-0.179430361484375,0.9260971225,-0.18601624734375,0.008069057015625,-0.95495301109375,-0.93277132546875,-0.923074559375,0.08187075784375,0.014280560115625,-0.0304554798734375,0.0121688534625,-0.0087498266484375,-0.41765204720625,-0.155800960801562,-0.0199153017765625,0.0837468931078125,-0.351155685339062,-0.368011405489063,-0.255322087851563,-0.03347680064375,-0.0610751708628125,-0.04850019633125,-0.48870607421875,-0.50657155553375,-0.39129738528125,0.131896843779687,0.061180119821875,0.131896843779687,0.061180119821875,-0.061142517453125,-0.02955852259375,-0.12714610664375,-0.288409392164063,-0.46604289875,-0.533450930578125,0.052997841459375,0.120267665795313,-0.221959948417187,0.10515025789375,0.0698972064515625,-0.222679011665625,-0.35079270334375,-0.015707203221875,0.0564185558046875,-0.029418069025,-0.0615419190703125,-0.363373681301563,-0.0361963998671875,-0.018988079859375,-0.471032337984375,-0.308857946296875,-0.396437048109375,-0.243485439703125,-0.2933242235,-0.366006849171875,-0.183974257454688,-0.375373480140625,-0.37716979040625,-0.349537174703125,-0.2557710539375,-0.142351125890625,-0.1041350563425,0.142100807507813,-0.156061145390625,0.0994542652703125,0.01644287320625,-0.100895703546875,0.0872228928276562,-0.354171415384375,-0.37502956280625,-0.0365270654828125,-0.519030020657812,-0.587124666640625,0.07752829428125
"106",18,4,0.276481521509434,-0.0148505890339623,-0.112442914377358,-0.98358515490566,-0.921852546037736,-0.968711998867924,0.872721945283019,0.20624804414717,0.184530607698113,-0.988076416792453,-0.949616582075472,-0.971784623207547,0.0764460939056604,7.4745685660377e-05,0.00855240720962264,-0.981270037169811,-0.967511744150943,-0.983487795849057,-0.0400287003584906,-0.075421623509434,0.0752512286415094,-0.987665710377359,-0.982823633018868,-0.953685253584906,-0.0947696787358491,-0.0389626502849057,-0.0523273555490566,-0.990321711320755,-0.98910373,-0.981500738679245,-0.962447696226415,-0.945293818301887,-0.962447696226415,-0.945293818301887,-0.979834350377358,-0.975442999811321,-0.952223817169811,-0.960212328867925,-0.989805682075472,-0.986753110377358,-0.982285305660377,-0.935284128113208,-0.973103762641509,-0.984170882075472,-0.920292995283019,-0.968258269245283,-0.048990278109434,0.0903019190132075,0.250676405264151,-0.981660559622642,-0.968218070377359,-0.981182018867925,-0.982586728679245,-0.969088303207547,-0.984383306037736,0.17599338995283,-0.0910539378320755,0.0736404763018868,-0.984446683962264,-0.983279006603774,-0.955458849622641,-0.988747086037736,-0.982662998113208,-0.957507648679245,0.106997121089434,-0.0982783106849057,-0.0439379699433962,-0.953787247358491,-0.94912014490566,0.202890810754717,-0.976127009433962,-0.973376780566038,0.197824212856604,-0.969998171320755,-0.960960422264151,-0.0463317819245283,-0.987746923207547,-0.986076304528302,0.14771569404717
"107",18,5,0.278865302765957,-0.0158126207446809,-0.110050307021277,-0.962014449361702,-0.91845572106383,-0.945275708085106,0.950861731276596,-0.179114142765957,0.117919925297872,-0.992845603191489,-0.979554855531915,-0.987132471489362,0.0805302961276596,0.00977160634446809,-0.00521175463851064,-0.966529577446809,-0.949508665319149,-0.974310234468085,-0.0387792977659574,-0.0709801680787234,0.0843409854680851,-0.958269588723404,-0.964619166382979,-0.93928419106383,-0.104029006568085,-0.0347181975531915,-0.0285156235744681,-0.969102307234043,-0.982244122553191,-0.975201057021277,-0.943146948723404,-0.951134462340426,-0.943146948723404,-0.951134462340426,-0.962489199148936,-0.965415275531915,-0.941411130638298,-0.951471311276596,-0.978003185744681,-0.980427603829787,-0.96673688787234,-0.930149097446809,-0.960000542382979,-0.960569604255319,-0.917293624042553,-0.941993896808511,0.0662511040382979,0.0443621908404255,0.266772023361702,-0.9687298,-0.952000708297872,-0.971060082553192,-0.967275912765957,-0.950350918255319,-0.976117140851064,0.283503943738298,-0.0433006151276596,0.102472174304255,-0.952952885319149,-0.972243628510638,-0.938234159361702,-0.960128587021277,-0.96156405287234,-0.945139418297872,-0.141030345617021,0.107517729819149,-0.0297832664659574,-0.95522515106383,-0.955782631489362,0.223223282489362,-0.963341215319149,-0.967396972978723,0.323480248255319,-0.96234737106383,-0.952773094680851,-0.0550058880319149,-0.98021986893617,-0.981922250851064,0.242789440510638
